UMAP_1,UMAP_2,Cluster_ID,Clean_Title,Question_ID,Mapped_Label,Label_ID
8.360942,3.4379642,88,find similar records mysql table based title description columns,13958659,Model Training,2
8.90632,3.755414,87,zone hashing natural language processing,18473958,Vector Embeddings,6
9.440312,0.72512037,4,find number bigrams filtered stop words,59063285,Tool Usage,4
10.094718,2.5368469,-1,visualising wordcloud frequent terms pandas dataframe,72530983,Uncertain,5
3.9895487,4.8198023,75,loss function comparing two vectors categorization,67337774,Tool Usage,4
6.095358,3.9532118,65,naive bayes classifying columns,50490278,Implementation,1
5.581957,0.27713344,6,link back topics generated lda model actual document,47138149,Tool Usage,4
9.728402,2.6313553,38,extract text search result urls using r,45908989,Implementation,1
4.9333124,2.6672034,83,simple issue import net file wordoccurences cytoscapewhich attributes,36039483,Errors,0
9.136286,2.2653491,39,quanteda changing rel freq term time,63860311,Errors,0
12.497416,5.3947983,18,number stem nltk stemmer outputs different expected output,62626878,Tool Usage,4
10.775224,6.533118,31,using wordnet gem wordnetlexiconnew gives nameerror,14014019,Tool Usage,4
10.548832,2.2080464,37,make pandas take values multiple lists within list,66358918,Errors,0
10.105603,7.9858932,40,creating multilevel dictionary pos tagger python,54623094,Implementation,1
5.5447693,0.3879636,6,keep digits mallet topic modeling,26799013,Tool Usage,4
4.616152,3.3612263,85,tokens mapped words embeddings vector space,77705445,Implementation,1
3.6338882,4.200874,75,dropout layer embedding layer,63515122,Tool Usage,4
4.1081505,1.2152314,1,get memory error trying toarraytodense sklearns countvectorizer,64094175,Errors,0
10.880918,5.645885,29,using java arabic nlp,23352143,Errors,0
8.97064,1.7250363,35,r converting tibbles term document matrix,67016046,Implementation,1
5.5201015,7.6856666,51,modulenotfounderror module named spacytraining,71428567,Text Preprocessing,3
5.576003,7.7439446,51,python throwing error trying load spacy,60600199,Text Preprocessing,3
5.389336,0.44979885,-1,change default numberwords lda,52401067,Uncertain,5
7.0401516,6.930507,52,simple reshape token object documents quanteda,65992413,Vector Embeddings,6
3.385389,6.518316,30,pretrained roberta relation extraction attribute error,69677322,Model Training,2
8.091693,7.982516,-1,add custom annotations default annie gazetteer,21711634,Uncertain,5
3.6154811,5.1727,75,use gpus kaggle training pytorch,77094149,Tool Usage,4
6.1385345,5.6542463,45,encode text converted main text without special character created encoding,68193584,Text Preprocessing,3
10.435391,2.3949714,37,add nlp features dataframe,60924811,Errors,0
9.449469,0.6643797,4,compare bigrams trigrams text,49658383,Tool Usage,4
9.666252,4.104287,-1,extract repeated substrings list body text,51731831,Uncertain,5
9.238237,9.452031,66,conduct entity coreferencing negation detection opennlp,33653721,Model Training,2
6.621588,7.653154,56,spacy spans parts tokens,45192317,Errors,0
10.196564,7.9966764,40,lemmatizing pos tagged words nltk,5364493,Implementation,1
8.006117,1.283918,3,sparknlp requirement failed,49404919,Tool Usage,4
5.7370844,0.32341298,6,calculate per document probabilities respective topics bertopics,72338808,Tool Usage,4
7.930215,7.072484,76,count name list names specific last name block text,43507338,Tool Usage,4
9.901656,8.046316,40,classification metrics sequential tagging nlp,70709749,Implementation,1
3.72579,5.3761373,75,output model parameters using vowpal wabbit,36894528,Tool Usage,4
4.30631,8.227149,22,langchain chatbot memory vector database,75897180,Model Training,2
7.4755316,6.1815944,-1,designing nlp api javascript,20019841,Uncertain,5
4.864692,2.5350513,83,gensim docvecinfervector equivalent keyedvector,48234595,Errors,0
5.8202906,5.363695,45,language modeling model loss accuracy improving model underfitting,47163477,Text Preprocessing,3
2.896019,6.793523,30,write function compute metrics huggingface question answering trainer evaluating squad,75744031,Model Training,2
11.023885,4.1668677,-1,strategy removing english crap words string nlp um uh,58774510,Uncertain,5
5.8983073,6.314491,46,data parallelism python,53055457,Vector Embeddings,6
4.93387,4.4525228,59,sparse gradient text classification pytorch,76243788,Vector Embeddings,6
9.09932,0.5659633,4,building characterlevel ngram language model nltk,68605546,Tool Usage,4
5.5190587,7.6193886,51,connectionerror httpsconnectionpoolhostcdnlfshuggingfaceco port read timed,77035723,Text Preprocessing,3
5.6553955,0.2628236,6,latent dirichlet allocation prior topic words,45170093,Tool Usage,4
3.7346413,4.130924,75,lstm machine learning panda,57863959,Tool Usage,4
2.9355261,6.727652,30,text generation ai models generating repeatedduplicate textsentences incorrectly hugging face models meta galactica,74503607,Model Training,2
10.487559,1.9389483,37,faster apply function column pandas data frame,59152486,Errors,0
6.059408,7.4182277,33,json conll conversion,73862081,Vector Embeddings,6
4.506802,3.383518,85,adding vocabulary improve word embedding another model built bigger corpus,57635101,Implementation,1
3.8387747,5.297486,75,resource exhausted oom allocating tensor shape,51633570,Tool Usage,4
7.0464306,8.112132,61,extract named entities using spacy python lambda,65527427,Uncertain,5
9.760977,2.5860853,38,replacing year english words r,43929277,Implementation,1
4.5209317,3.2247014,85,oov vocabulary word embeddings fasttex low ram environments,51675581,Implementation,1
2.7928112,6.689887,30,parse resume shot method using specified models huggingface langchain,79180131,Model Training,2
6.8616877,8.909123,60,getting weird behaviour using matcher spacy several times,75277690,Text Preprocessing,3
3.3683503,1.4335097,2,apply tfidf rows text,64496364,Text Preprocessing,3
10.482456,1.9219471,37,apply lambda function working python,72120071,Errors,0
4.225734,3.7475152,84,use keras lstm word embeddings predict word ids,46581717,Model Training,2
1.3991138,5.949158,15,examples actually using training pretraining bert models ner,57666847,Implementation,1
6.005348,7.163773,33,json file count unique words instead single letters python,61596336,Vector Embeddings,6
10.798561,6.6188874,31,number wordnet sense mean,56992295,Tool Usage,4
10.959035,5.078125,28,spell check return corrected term python,47730524,Implementation,1
2.686102,6.8236465,30,hugging face tokenizerbatchencodeplus inconsistent columns different datasets,77639183,Model Training,2
4.9984837,4.465109,59,trying increase,73064081,Vector Embeddings,6
4.950569,2.584513,83,gensims wordvec loss epoch,63509864,Errors,0
3.1316514,4.9210854,68,attention network works,59191144,Text Preprocessing,3
10.809258,7.5180864,25,wordnet lemmatizer nltk working adverbs,28475620,Model Training,2
9.1226845,0.61453354,4,nltk language model ngram calculate prob word context,6462709,Tool Usage,4
5.6568365,6.4640684,46,share memory across multiple application instances,45844618,Vector Embeddings,6
10.7932825,5.5558925,29,romanization standard used improve icuj transliteration arabiclatin,50942315,Errors,0
2.7727969,6.6391616,30,weights mistral models reinitialized huggingface,78966943,Model Training,2
1.3992628,5.7235193,15,bert takes sentences word embeddings,63609038,Implementation,1
6.7186546,1.316064,14,determine words high predictive power sentiment analysis,56687161,Implementation,1
9.308273,0.4458572,4,python top ngrams,69774964,Tool Usage,4
8.315023,3.36454,88,compare similarity names,38365389,Model Training,2
6.018071,8.050574,-1,memory usage using spacy doc extensions,78731659,Uncertain,5
6.636092,1.2204056,14,appropriate training set size sentiment analysis,35995549,Implementation,1
9.054689,2.8243823,39,check word frequency text file based word list,76691934,Errors,0
8.071081,1.2877119,3,palantir foundry using imported dataset perfomr nlp operation using pyspark,66127058,Tool Usage,4
5.101358,2.362324,83,gensim buildvocab taking long,49962749,Errors,0
9.690119,2.3718677,38,tabulating characters diacritics r,30551549,Implementation,1
12.6444,5.2025027,18,regarding nlp stemming stopwords,77116874,Tool Usage,4
3.4751198,1.3040437,2,intuition behind tfidf term extraction,35465315,Text Preprocessing,3
3.9948997,5.3204274,75,attributeerror tensor object attribute embeddocuments,78453549,Tool Usage,4
9.962513,7.803991,40,postag nltk tagging nn,35737099,Implementation,1
7.8450046,3.1988733,88,vector search get uniqueness score based context,78946820,Model Training,2
9.886776,7.975231,40,manual tagging words nlp,55242612,Implementation,1
7.928655,8.913737,49,handling sysnonyms stanford classifier,25852025,Implementation,1
5.8195996,4.67682,81,multilabelbinarizer returning null values,71701855,Tool Usage,4
8.059493,3.4821587,88,semantic similarity across multiple languages,45571295,Model Training,2
7.6285186,3.072716,89,measure similarity two documents using docvec,53503049,Text Preprocessing,3
5.978924,5.7647495,45,unicodeencodeerror ascii codec cant encode characters position ordinal range,61217394,Text Preprocessing,3
5.5867867,6.502349,46,serving python objects memory python programs,37672766,Vector Embeddings,6
9.505557,6.2311416,79,extract pair verbnoun list,62861476,Errors,0
10.53524,6.0802994,-1,get plural form singular form,22589267,Uncertain,5
5.3292193,0.62885153,5,applying lda corpus training using gensim,16259652,Implementation,1
5.0770617,2.2929926,83,lsimodel gensim show different output taking input,62045818,Errors,0
12.624485,5.2231765,18,tm package stemcompletion working,41673904,Tool Usage,4
11.488158,3.1743968,11,nlp extracting domain specific data pdf files,54287888,Tool Usage,4
6.7574086,1.2547597,14,challenging issues sentiment analysisopinion mining,4806176,Implementation,1
9.458248,0.6832782,4,bigram model returning value,26492045,Tool Usage,4
3.7608159,4.7691736,75,correctly build siamese network,63648596,Tool Usage,4
9.511316,3.1602604,-1,count distinct values python list,51714019,Uncertain,5
4.2783875,8.743618,23,dialogflow user send multiple responses one intent without triggering another one,50912075,Implementation,1
4.070673,1.2543656,1,attribute error list object attribute lower mean sklearn toolkit countvectorizer,65218170,Errors,0
3.0935097,2.8231645,0,create bagofwords feature vector applying glove embedding,55882403,Vector Embeddings,6
3.312349,1.4869746,2,scikit learn tfidfvectorizer get top n terms highest tfidf score,34232190,Text Preprocessing,3
9.777786,6.3562007,79,natural language processing fast detection nouns,60510185,Errors,0
7.860361,7.507611,77,perform named entity recognition nlp,56834587,Vector Embeddings,6
9.465539,2.4362907,38,loop select users used specific words x times r,62320411,Implementation,1
10.6737175,2.0593977,37,iterating columns pandas,52808863,Errors,0
6.756692,1.3132098,14,anew dictionary used sentiment analysis quanteda,44132313,Implementation,1
9.117031,5.400429,-1,find nonalphabets using java,4874564,Uncertain,5
10.10594,5.675804,86,use nndep parser stanford parser process chinese data,33294148,Tool Usage,4
7.5385528,6.7705708,-1,langchain python send big context separatedly send query,77146275,Uncertain,5
9.667935,6.3265452,79,convert verb derived noun form,25905022,Errors,0
4.1056232,1.1924548,1,convert float obj dataframe countvectorizer bowtransformer,62354777,Errors,0
7.82793,2.2340174,44,r convert dfm lsa compute cosine similarity error inheritsx matrix true,60283673,Uncertain,5
1.436056,5.8314953,15,possible evaluate machine translations using sentence bert,79381185,Implementation,1
3.1734052,4.9085703,68,attention calculation matrix level,65966290,Text Preprocessing,3
6.6275473,1.1846807,14,sentiment analysis extract positive negative aspects reviews,71439779,Implementation,1
5.9903064,6.2550864,46,stuck cryptopals challenge go,52969757,Vector Embeddings,6
8.110052,3.6188576,88,comparing texts based meanings,54557783,Model Training,2
4.8845935,4.441771,59,getting attributeerror vocab attribute removed keyedvector gensim error loading word embeddings using class,72461584,Vector Embeddings,6
8.115967,6.309335,-1,nlp toolkit use java,895893,Uncertain,5
3.8461926,4.805753,75,save reuse one hot encoding keras,68386880,Tool Usage,4
3.6627333,4.562028,75,use input keras dense layer,54805345,Tool Usage,4
6.07829,7.1968555,33,issues running json file python environment setting nlp project,56392879,Vector Embeddings,6
